No.,Time,,Time 1,Time 2,Delay,Total Delay,Rata-Rata Delay,Delay 1,Delay 2,Jitter,Total Jitter,Rata - rata Jitter
57476,537.900263,,537.900263,537.900263,0,,,-0.000389,0.000389,0.000778,,
57477,537.900263,,537.900263,537.900652,0.000389,,,-0.000918,0.001307,0.002225,,
57478,537.900652,,537.900652,537.901959,0.001307,,,-0.318456,0.319763,0.638219,,
57479,537.901959,,537.901959,538.221722,0.319763,,,-0.705137,1.0249,1.730037,,
57480,538.221722,,538.221722,539.246622,1.0249,,,0.617284,0.407616,-0.209668,,
57481,539.246622,,539.246622,539.654238,0.407616,,,-0.207028,0.614644,0.821672,,
57482,539.654238,,539.654238,540.268882,0.614644,,,-0.004993,0.619637,0.62463,,
57483,540.268882,,540.268882,540.888519,0.619637,,,0.619223,0.000414,-0.618809,,
57484,540.888519,,540.888519,540.888933,0.000414,,,-0.028393,0.028807,0.0572,,
57485,540.888933,,540.888933,540.91774,0.028807,,,0.028807,0,-0.028807,,
57486,540.91774,,540.91774,540.91774,0,,,-0.000532,0.000532,0.001064,,
57487,540.91774,,540.91774,540.918272,0.000532,,,-0.012804,0.013336,0.02614,,
57488,540.918272,,540.918272,540.931608,0.013336,,,0.010865,0.002471,-0.008394,,
57489,540.931608,,540.931608,540.934079,0.002471,,,-0.025979,0.02845,0.054429,,
57490,540.934079,,540.934079,540.962529,0.02845,,,0.007506,0.020944,0.013438,,
57491,540.962529,,540.962529,540.983473,0.020944,,,-0.074774,0.095718,0.170492,,
57492,540.983473,,540.983473,541.079191,0.095718,,,-0.151249,0.246967,0.398216,,
57493,541.079191,,541.079191,541.326158,0.246967,,,0.206546,0.040421,-0.166125,,
57494,541.326158,,541.326158,541.366579,0.040421,,,-0.918443,0.958864,1.877307,,
57495,541.366579,,541.366579,542.325443,0.958864,,,0.94622,0.012644,-0.933576,,
57496,542.325443,,542.325443,542.338087,0.012644,,,0.012644,0,-0.012644,,
57497,542.338087,,542.338087,542.338087,0,,,-0.186068,0.186068,0.372136,,
57498,542.338087,,542.338087,542.524155,0.186068,,,0.186068,0,-0.186068,,
57499,542.524155,,542.524155,542.524155,0,,,-0.333728,0.333728,0.667456,,
57500,542.524155,,542.524155,542.857883,0.333728,,,0.333728,0,-0.333728,,
57501,542.857883,,542.857883,542.857883,0,,,-0.010714,0.010714,0.021428,,
57502,542.857883,,542.857883,542.868597,0.010714,,,-0.00388,0.014594,0.018474,,
57503,542.868597,,542.868597,542.883191,0.014594,,,0.014594,0,-0.014594,,
57504,542.883191,,542.883191,542.883191,0,,,0,0,0,,
57505,542.883191,,542.883191,542.883191,0,,,0,0,0,,
57506,542.883191,,542.883191,542.883191,0,,,0,0,0,,
57507,542.883191,,542.883191,542.883191,0,,,0,0,0,,
57508,542.883191,,542.883191,542.883191,0,,,0,0,0,,
57509,542.883191,,542.883191,542.883191,0,,,0,0,0,,
57510,542.883191,,542.883191,542.883191,0,,,0,0,0,,
57511,542.883191,,542.883191,542.883191,0,,,0,0,0,,
57512,542.883191,,542.883191,542.883191,0,,,0,0,0,,
57513,542.883191,,542.883191,542.883191,0,,,0,0,0,,
57514,542.883191,,542.883191,542.883191,0,,,0,0,0,,
57515,542.883191,,542.883191,542.883191,0,,,0,0,0,,
57516,542.883191,,542.883191,542.883191,0,,,0,0,0,,
57517,542.883191,,542.883191,542.883191,0,,,0,0,0,,
57518,542.883191,,542.883191,542.883191,0,,,0,0,0,,
57519,542.883191,,542.883191,542.883191,0,,,0,0,0,,
57520,542.883191,,542.883191,542.883191,0,,,-0.000873,0.000873,0.001746,,
57521,542.883191,,542.883191,542.884064,0.000873,,,0.000585,0.000288,-0.000297,,
57522,542.884064,,542.884064,542.884352,0.000288,,,-0.000972,0.00126,0.002232,,
57523,542.884352,,542.884352,542.885612,0.00126,,,-0.001136,0.002396,0.003532,,
57524,542.885612,,542.885612,542.888008,0.002396,,,0.002396,0,-0.002396,,
57525,542.888008,,542.888008,542.888008,0,,,0,0,0,,
57526,542.888008,,542.888008,542.888008,0,,,0,0,0,,
57527,542.888008,,542.888008,542.888008,0,,,-0.00816,0.00816,0.01632,,
57528,542.888008,,542.888008,542.896168,0.00816,,,0.003529,0.004631,0.001102,,
57529,542.896168,,542.896168,542.900799,0.004631,,,0.004631,0,-0.004631,,
57530,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57531,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57532,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57533,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57534,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57535,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57536,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57537,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57538,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57539,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57540,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57541,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57542,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57543,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57544,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57545,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57546,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57547,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57548,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57549,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57550,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57551,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57552,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57553,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57554,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57555,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57556,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57557,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57558,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57559,542.900799,,542.900799,542.900799,0,,,0,0,0,,
57560,542.900799,,542.900799,542.900799,0,,,-0.000631,0.000631,0.001262,,
57561,542.900799,,542.900799,542.90143,0.000631,,,0.000631,0,-0.000631,,
57562,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57563,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57564,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57565,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57566,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57567,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57568,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57569,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57570,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57571,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57572,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57573,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57574,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57575,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57576,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57577,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57578,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57579,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57580,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57581,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57582,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57583,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57584,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57585,542.90143,,542.90143,542.90143,0,,,0,0,0,,
57586,542.90143,,542.90143,542.90143,0,,,-0.000211,0.000211,0.000422,,
57587,542.90143,,542.90143,542.901641,0.000211,,,-3.1E-05,0.000242,0.000273,,
57588,542.901641,,542.901641,542.901883,0.000242,,,0.000172,7E-05,-0.000102,,
57589,542.901883,,542.901883,542.901953,7E-05,,,7E-05,0,-7E-05,,
57590,542.901953,,542.901953,542.901953,0,,,0,0,0,,
57591,542.901953,,542.901953,542.901953,0,,,0,0,0,,
57592,542.901953,,542.901953,542.901953,0,,,0,0,0,,
57593,542.901953,,542.901953,542.901953,0,,,0,0,0,,
57594,542.901953,,542.901953,542.901953,0,,,0,0,0,,
57595,542.901953,,542.901953,542.901953,0,,,0,0,0,,
57596,542.901953,,542.901953,542.901953,0,,,-0.000166,0.000166,0.000332,,
57597,542.901953,,542.901953,542.902119,0.000166,,,-0.000141,0.000307,0.000448,,
57598,542.902119,,542.902119,542.902426,0.000307,,,0.000105,0.000202,9.7E-05,,
57599,542.902426,,542.902426,542.902628,0.000202,,,1E-05,0.000192,0.000182,,
57600,542.902628,,542.902628,542.90282,0.000192,,,-0.001068,0.00126,0.002328,,
57601,542.90282,,542.90282,542.90408,0.00126,,,-0.000276,0.001536,0.001812,,
57602,542.90408,,542.90408,542.905616,0.001536,,,0.001536,0,-0.001536,,
57603,542.905616,,542.905616,542.905616,0,,,0,0,0,,
57604,542.905616,,542.905616,542.905616,0,,,0,0,0,,
57605,542.905616,,542.905616,542.905616,0,,,0,0,0,,
57606,542.905616,,542.905616,542.905616,0,,,0,0,0,,
57607,542.905616,,542.905616,542.905616,0,,,0,0,0,,
57608,542.905616,,542.905616,542.905616,0,,,0,0,0,,
57609,542.905616,,542.905616,542.905616,0,,,0,0,0,,
57610,542.905616,,542.905616,542.905616,0,,,-0.00332,0.00332,0.00664,,
57611,542.905616,,542.905616,542.908936,0.00332,,,0.00332,0,-0.00332,,
57612,542.908936,,542.908936,542.908936,0,,,0,0,0,,
57613,542.908936,,542.908936,542.908936,0,,,0,0,0,,
57614,542.908936,,542.908936,542.908936,0,,,0,0,0,,
57615,542.908936,,542.908936,542.908936,0,,,0,0,0,,
57616,542.908936,,542.908936,542.908936,0,,,0,0,0,,
57617,542.908936,,542.908936,542.908936,0,,,0,0,0,,
57618,542.908936,,542.908936,542.908936,0,,,0,0,0,,
57619,542.908936,,542.908936,542.908936,0,,,0,0,0,,
57620,542.908936,,542.908936,542.908936,0,,,0,0,0,,
57621,542.908936,,542.908936,542.908936,0,,,0,0,0,,
57622,542.908936,,542.908936,542.908936,0,,,-0.000438,0.000438,0.000876,,
57623,542.908936,,542.908936,542.909374,0.000438,,,0.000205,0.000233,2.8E-05,,
57624,542.909374,,542.909374,542.909607,0.000233,,,-0.00144,0.001673,0.003113,,
57625,542.909607,,542.909607,542.91128,0.001673,,,0.001673,0,-0.001673,,
57626,542.91128,,542.91128,542.91128,0,,,0,0,0,,
57627,542.91128,,542.91128,542.91128,0,,,0,0,0,,
57628,542.91128,,542.91128,542.91128,0,,,0,0,0,,
57629,542.91128,,542.91128,542.91128,0,,,0,0,0,,
57630,542.91128,,542.91128,542.91128,0,,,0,0,0,,
57631,542.91128,,542.91128,542.91128,0,,,0,0,0,,
57632,542.91128,,542.91128,542.91128,0,,,0,0,0,,
57633,542.91128,,542.91128,542.91128,0,,,0,0,0,,
57634,542.91128,,542.91128,542.91128,0,,,0,0,0,,
57635,542.91128,,542.91128,542.91128,0,,,0,0,0,,
57636,542.91128,,542.91128,542.91128,0,,,-0.000547,0.000547,0.001094,,
57637,542.91128,,542.91128,542.911827,0.000547,,,0.000261,0.000286,2.5E-05,,
57638,542.911827,,542.911827,542.912113,0.000286,,,-0.000208,0.000494,0.000702,,
57639,542.912113,,542.912113,542.912607,0.000494,,,0.000494,0,-0.000494,,
57640,542.912607,,542.912607,542.912607,0,,,0,0,0,,
57641,542.912607,,542.912607,542.912607,0,,,0,0,0,,
57642,542.912607,,542.912607,542.912607,0,,,0,0,0,,
57643,542.912607,,542.912607,542.912607,0,,,0,0,0,,
57644,542.912607,,542.912607,542.912607,0,,,0,0,0,,
57645,542.912607,,542.912607,542.912607,0,,,0,0,0,,
57646,542.912607,,542.912607,542.912607,0,,,-0.000807,0.000807,0.001614,,
57647,542.912607,,542.912607,542.913414,0.000807,,,-0.003958,0.004765,0.008723,,
57648,542.913414,,542.913414,542.918179,0.004765,,,0.004765,0,-0.004765,,
57649,542.918179,,542.918179,542.918179,0,,,0,0,0,,
57650,542.918179,,542.918179,542.918179,0,,,0,0,0,,
57651,542.918179,,542.918179,542.918179,0,,,0,0,0,,
57652,542.918179,,542.918179,542.918179,0,,,0,0,0,,
57653,542.918179,,542.918179,542.918179,0,,,0,0,0,,
57654,542.918179,,542.918179,542.918179,0,,,0,0,0,,
57655,542.918179,,542.918179,542.918179,0,,,0,0,0,,
57656,542.918179,,542.918179,542.918179,0,,,0,0,0,,
57657,542.918179,,542.918179,542.918179,0,,,0,0,0,,
57658,542.918179,,542.918179,542.918179,0,,,0,0,0,,
57659,542.918179,,542.918179,542.918179,0,,,-0.000603,0.000603,0.001206,,
57660,542.918179,,542.918179,542.918782,0.000603,,,-0.000794,0.001397,0.002191,,
57661,542.918782,,542.918782,542.920179,0.001397,,,0.001397,0,-0.001397,,
57662,542.920179,,542.920179,542.920179,0,,,0,0,0,,
57663,542.920179,,542.920179,542.920179,0,,,0,0,0,,
57664,542.920179,,542.920179,542.920179,0,,,0,0,0,,
57665,542.920179,,542.920179,542.920179,0,,,0,0,0,,
57666,542.920179,,542.920179,542.920179,0,,,0,0,0,,
57667,542.920179,,542.920179,542.920179,0,,,0,0,0,,
57668,542.920179,,542.920179,542.920179,0,,,0,0,0,,
57669,542.920179,,542.920179,542.920179,0,,,0,0,0,,
57670,542.920179,,542.920179,542.920179,0,,,0,0,0,,
57671,542.920179,,542.920179,542.920179,0,,,0,0,0,,
57672,542.920179,,542.920179,542.920179,0,,,0,0,0,,
57673,542.920179,,542.920179,542.920179,0,,,0,0,0,,
57674,542.920179,,542.920179,542.920179,0,,,0,0,0,,
57675,542.920179,,542.920179,542.920179,0,,,0,0,0,,
57676,542.920179,,542.920179,542.920179,0,,,-0.00044,0.00044,0.00088,,
57677,542.920179,,542.920179,542.920619,0.00044,,,0.000169,0.000271,0.000102,,
57678,542.920619,,542.920619,542.92089,0.000271,,,-0.001791,0.002062,0.003853,,
57679,542.92089,,542.92089,542.922952,0.002062,,,0.002062,0,-0.002062,,
57680,542.922952,,542.922952,542.922952,0,,,0,0,0,,
57681,542.922952,,542.922952,542.922952,0,,,0,0,0,,
57682,542.922952,,542.922952,542.922952,0,,,0,0,0,,
57683,542.922952,,542.922952,542.922952,0,,,0,0,0,,
57684,542.922952,,542.922952,542.922952,0,,,0,0,0,,
57685,542.922952,,542.922952,542.922952,0,,,0,0,0,,
57686,542.922952,,542.922952,542.922952,0,,,0,0,0,,
57687,542.922952,,542.922952,542.922952,0,,,0,0,0,,
57688,542.922952,,542.922952,542.922952,0,,,0,0,0,,
57689,542.922952,,542.922952,542.922952,0,,,0,0,0,,
57690,542.922952,,542.922952,542.922952,0,,,0,0,0,,
57691,542.922952,,542.922952,542.922952,0,,,0,0,0,,
57692,542.922952,,542.922952,542.922952,0,,,0,0,0,,
57693,542.922952,,542.922952,542.922952,0,,,0,0,0,,
57694,542.922952,,542.922952,542.922952,0,,,-0.000516,0.000516,0.001032,,
57695,542.922952,,542.922952,542.923468,0.000516,,,0.000262,0.000254,-8E-06,,
57696,542.923468,,542.923468,542.923722,0.000254,,,-0.000305,0.000559,0.000864,,
57697,542.923722,,542.923722,542.924281,0.000559,,,0.000559,0,-0.000559,,
57698,542.924281,,542.924281,542.924281,0,,,-0.000787,0.000787,0.001574,,
57699,542.924281,,542.924281,542.925068,0.000787,,,-0.00693,0.007717,0.014647,,
57700,542.925068,,542.925068,542.932785,0.007717,,,0.007717,0,-0.007717,,
57701,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57702,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57703,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57704,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57705,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57706,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57707,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57708,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57709,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57710,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57711,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57712,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57713,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57714,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57715,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57716,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57717,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57718,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57719,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57720,542.932785,,542.932785,542.932785,0,,,0,0,0,,
57721,542.932785,,542.932785,542.932785,0,,,-0.000802,0.000802,0.001604,,
57722,542.932785,,542.932785,542.933587,0.000802,,,0.000526,0.000276,-0.00025,,
57723,542.933587,,542.933587,542.933863,0.000276,,,-0.001631,0.001907,0.003538,,
57724,542.933863,,542.933863,542.93577,0.001907,,,0.001907,0,-0.001907,,
57725,542.93577,,542.93577,542.93577,0,,,0,0,0,,
57726,542.93577,,542.93577,542.93577,0,,,0,0,0,,
57727,542.93577,,542.93577,542.93577,0,,,0,0,0,,
57728,542.93577,,542.93577,542.93577,0,,,0,0,0,,
57729,542.93577,,542.93577,542.93577,0,,,0,0,0,,
57730,542.93577,,542.93577,542.93577,0,,,0,0,0,,
57731,542.93577,,542.93577,542.93577,0,,,0,0,0,,
57732,542.93577,,542.93577,542.93577,0,,,0,0,0,,
57733,542.93577,,542.93577,542.93577,0,,,0,0,0,,
57734,542.93577,,542.93577,542.93577,0,,,0,0,0,,
57735,542.93577,,542.93577,542.93577,0,,,0,0,0,,
57736,542.93577,,542.93577,542.93577,0,,,0,0,0,,
57737,542.93577,,542.93577,542.93577,0,,,0,0,0,,
57738,542.93577,,542.93577,542.93577,0,,,0,0,0,,
57739,542.93577,,542.93577,542.93577,0,,,0,0,0,,
57740,542.93577,,542.93577,542.93577,0,,,0,0,0,,
57741,542.93577,,542.93577,542.93577,0,,,-0.000497,0.000497,0.000994,,
57742,542.93577,,542.93577,542.936267,0.000497,,,-5.6E-05,0.000553,0.000609,,
57743,542.936267,,542.936267,542.93682,0.000553,,,-0.00715,0.007703,0.014853,,
57744,542.93682,,542.93682,542.944523,0.007703,,,0.007597,0.000106,-0.007491,,
57745,542.944523,,542.944523,542.944629,0.000106,,,0.000106,0,-0.000106,,
57746,542.944629,,542.944629,542.944629,0,,,0,0,0,,
57747,542.944629,,542.944629,542.944629,0,,,0,0,0,,
57748,542.944629,,542.944629,542.944629,0,,,-0.001483,0.001483,0.002966,,
57749,542.944629,,542.944629,542.946112,0.001483,,,-0.035478,0.036961,0.072439,,
57750,542.946112,,542.946112,542.983073,0.036961,,,-0.320969,0.35793,0.678899,,
57751,542.983073,,542.983073,543.341003,0.35793,,,0.344867,0.013063,-0.331804,,
57752,543.341003,,543.341003,543.354066,0.013063,,,-0.690554,0.703617,1.394171,,
57753,543.354066,,543.354066,544.057683,0.703617,,,0.703617,0,-0.703617,,
57754,544.057683,,544.057683,544.057683,0,,,-0.026599,0.026599,0.053198,,
57755,544.057683,,544.057683,544.084282,0.026599,,,-0.152873,0.179472,0.332345,,
57756,544.084282,,544.084282,544.263754,0.179472,,,-1.554856,1.734328,3.289184,,
57757,544.263754,,544.263754,545.998082,1.734328,,,1.730636,0.003692,-1.726944,,
57758,545.998082,,545.998082,546.001774,0.003692,,,0.003692,0,-0.003692,,
57759,546.001774,,546.001774,546.001774,0,,,-0.026894,0.026894,0.053788,,
57760,546.001774,,546.001774,546.028668,0.026894,,,0.026826,6.8E-05,-0.026758,,
57761,546.028668,,546.028668,546.028736,6.8E-05,,,-0.282765,0.282833,0.565598,,
57762,546.028736,,546.028736,546.311569,0.282833,,,-0.492622,0.775455,1.268077,,
57763,546.311569,,546.311569,547.087024,0.775455,,,0.519355,0.2561,-0.263255,,
57764,547.087024,,547.087024,547.343124,0.2561,,,-0.760326,1.016426,1.776752,,
57765,547.343124,,547.343124,548.35955,1.016426,,,0.503256,0.51317,0.009914,,
57766,548.35955,,548.35955,548.87272,0.51317,,,0.51317,0,-0.51317,,
57767,548.87272,,548.87272,548.87272,0,,,-0.125322,0.125322,0.250644,,
57768,548.87272,,548.87272,548.998042,0.125322,,,0.113166,0.012156,-0.10101,,
57769,548.998042,,548.998042,549.010198,0.012156,,,0.012156,0,-0.012156,,
57770,549.010198,,549.010198,549.010198,0,,,0,0,0,,
57771,549.010198,,549.010198,549.010198,0,,,0,0,0,,
57772,549.010198,,549.010198,549.010198,0,,,0,0,0,,
57773,549.010198,,549.010198,549.010198,0,,,0,0,0,,
57774,549.010198,,549.010198,549.010198,0,,,0,0,0,,
57775,549.010198,,549.010198,549.010198,0,,,0,0,0,,
57776,549.010198,,549.010198,549.010198,0,,,0,0,0,,
57777,549.010198,,549.010198,549.010198,0,,,0,0,0,,
57778,549.010198,,549.010198,549.010198,0,,,0,0,0,,
57779,549.010198,,549.010198,549.010198,0,,,0,0,0,,
57780,549.010198,,549.010198,549.010198,0,,,0,0,0,,
57781,549.010198,,549.010198,549.010198,0,,,0,0,0,,
57782,549.010198,,549.010198,549.010198,0,,,0,0,0,,
57783,549.010198,,549.010198,549.010198,0,,,0,0,0,,
57784,549.010198,,549.010198,549.010198,0,,,-0.000754,0.000754,0.001508,,
57785,549.010198,,549.010198,549.010952,0.000754,,,0.000465,0.000289,-0.000176,,
57786,549.010952,,549.010952,549.011241,0.000289,,,-0.000387,0.000676,0.001063,,
57787,549.011241,,549.011241,549.011917,0.000676,,,0.000676,0,-0.000676,,
57788,549.011917,,549.011917,549.011917,0,,,0,0,0,,
57789,549.011917,,549.011917,549.011917,0,,,0,0,0,,
57790,549.011917,,549.011917,549.011917,0,,,0,0,0,,
57791,549.011917,,549.011917,549.011917,0,,,0,0,0,,
57792,549.011917,,549.011917,549.011917,0,,,0,0,0,,
57793,549.011917,,549.011917,549.011917,0,,,0,0,0,,
57794,549.011917,,549.011917,549.011917,0,,,0,0,0,,
57795,549.011917,,549.011917,549.011917,0,,,0,0,0,,
57796,549.011917,,549.011917,549.011917,0,,,0,0,0,,
57797,549.011917,,549.011917,549.011917,0,,,0,0,0,,
57798,549.011917,,549.011917,549.011917,0,,,-0.000417,0.000417,0.000834,,
57799,549.011917,,549.011917,549.012334,0.000417,,,-0.000816,0.001233,0.002049,,
57800,549.012334,,549.012334,549.013567,0.001233,,,-0.001298,0.002531,0.003829,,
57801,549.013567,,549.013567,549.016098,0.002531,,,0.002531,0,-0.002531,,
57802,549.016098,,549.016098,549.016098,0,,,0,0,0,,
57803,549.016098,,549.016098,549.016098,0,,,0,0,0,,
57804,549.016098,,549.016098,549.016098,0,,,0,0,0,,
57805,549.016098,,549.016098,549.016098,0,,,0,0,0,,
57806,549.016098,,549.016098,549.016098,0,,,0,0,0,,
57807,549.016098,,549.016098,549.016098,0,,,0,0,0,,
57808,549.016098,,549.016098,549.016098,0,,,0,0,0,,
57809,549.016098,,549.016098,549.016098,0,,,0,0,0,,
57810,549.016098,,549.016098,549.016098,0,,,0,0,0,,
57811,549.016098,,549.016098,549.016098,0,,,0,0,0,,
57812,549.016098,,549.016098,549.016098,0,,,-0.000767,0.000767,0.001534,,
57813,549.016098,,549.016098,549.016865,0.000767,,,-0.00242,0.003187,0.005607,,
57814,549.016865,,549.016865,549.020052,0.003187,,,0.003187,0,-0.003187,,
57815,549.020052,,549.020052,549.020052,0,,,0,0,0,,
57816,549.020052,,549.020052,549.020052,0,,,0,0,0,,
57817,549.020052,,549.020052,549.020052,0,,,0,0,0,,
57818,549.020052,,549.020052,549.020052,0,,,0,0,0,,
57819,549.020052,,549.020052,549.020052,0,,,0,0,0,,
57820,549.020052,,549.020052,549.020052,0,,,0,0,0,,
57821,549.020052,,549.020052,549.020052,0,,,0,0,0,,
57822,549.020052,,549.020052,549.020052,0,,,0,0,0,,
57823,549.020052,,549.020052,549.020052,0,,,0,0,0,,
57824,549.020052,,549.020052,549.020052,0,,,0,0,0,,
57825,549.020052,,549.020052,549.020052,0,,,-0.000498,0.000498,0.000996,,
57826,549.020052,,549.020052,549.02055,0.000498,,,0.000213,0.000285,7.2E-05,,
57827,549.02055,,549.02055,549.020835,0.000285,,,-0.002783,0.003068,0.005851,,
57828,549.020835,,549.020835,549.023903,0.003068,,,0.003068,0,-0.003068,,
57829,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57830,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57831,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57832,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57833,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57834,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57835,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57836,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57837,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57838,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57839,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57840,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57841,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57842,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57843,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57844,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57845,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57846,549.023903,,549.023903,549.023903,0,,,0,0,0,,
57847,549.023903,,549.023903,549.023903,0,,,-0.000661,0.000661,0.001322,,
57848,549.023903,,549.023903,549.024564,0.000661,,,0.000376,0.000285,-9.1E-05,,
57849,549.024564,,549.024564,549.024849,0.000285,,,-0.001128,0.001413,0.002541,,
57850,549.024849,,549.024849,549.026262,0.001413,,,-0.002234,0.003647,0.005881,,
57851,549.026262,,549.026262,549.029909,0.003647,,,0.003647,0,-0.003647,,
57852,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57853,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57854,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57855,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57856,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57857,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57858,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57859,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57860,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57861,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57862,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57863,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57864,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57865,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57866,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57867,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57868,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57869,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57870,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57871,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57872,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57873,549.029909,,549.029909,549.029909,0,,,0,0,0,,
57874,549.029909,,549.029909,549.029909,0,,,-0.000841,0.000841,0.001682,,
57875,549.029909,,549.029909,549.03075,0.000841,,,0.000574,0.000267,-0.000307,,
